totalPitchingCount,B,S,O,b1,b2,b3,pitcher,pitcherHand,batter,batterHand,pitchType,speed,ballX,ballY,y,inning_number,inning_tb,batter_isPitcher,ballWidthLabel,ballHeightLabel,pitch_category,bottomTeam,topTeam,place,minute,hour,day,month,year,day_of_week,day_of_year,pitcher_order,batter_order
6,1,2,0,False,False,False,宋 家豪,0,若月 健矢,0,スライダー,126.0,8,1,0,6,1,0,3,2,1,6,9,6,0,14,20,6,2020,5,172,3,7
7,1,2,0,False,False,False,宋 家豪,0,若月 健矢,0,ストレート,148.0,15,6,0,6,1,0,1,1,0,6,9,6,0,14,20,6,2020,5,172,3,7
8,1,2,0,False,False,False,宋 家豪,0,若月 健矢,0,ストレート,150.0,9,2,0,6,1,0,2,2,0,6,9,6,0,14,20,6,2020,5,172,3,7
9,1,2,0,False,False,False,宋 家豪,0,若月 健矢,0,カーブ,114.0,13,4,0,6,1,0,2,1,1,6,9,6,0,14,20,6,2020,5,172,3,7
10,1,2,0,False,False,False,宋 家豪,0,若月 健矢,0,チェンジアップ,138.0,8,10,0,6,1,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,3,7
11,2,2,0,False,False,False,宋 家豪,0,若月 健矢,0,ストレート,150.0,1,1,0,6,1,0,3,2,0,6,9,6,0,14,20,6,2020,5,172,3,7
12,3,2,0,False,False,False,宋 家豪,0,若月 健矢,0,シュート,148.0,12,9,1,6,1,0,2,0,0,6,9,6,0,14,20,6,2020,5,172,3,7
1,0,0,0,True,False,False,宋 家豪,0,廣澤 伸哉,0,シュート,142.0,16,4,0,6,1,0,1,1,0,6,9,6,0,14,20,6,2020,5,172,3,8
1,0,0,1,False,True,False,宋 家豪,0,後藤 駿太,1,チェンジアップ,133.0,14,7,0,6,1,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,3,9
2,0,1,1,False,True,False,宋 家豪,0,後藤 駿太,1,シュート,144.0,21,9,0,6,1,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,3,9
3,1,1,1,False,True,False,宋 家豪,0,後藤 駿太,1,スライダー,130.0,3,10,0,6,1,0,1,0,1,6,9,6,0,14,20,6,2020,5,172,3,9
4,2,1,1,False,True,False,宋 家豪,0,後藤 駿太,1,チェンジアップ,137.0,16,10,0,6,1,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,3,9
5,3,1,1,False,True,False,宋 家豪,0,後藤 駿太,1,カーブ,115.0,10,9,0,6,1,0,2,0,1,6,9,6,0,14,20,6,2020,5,172,3,9
1,0,0,2,False,False,True,宋 家豪,0,Ｔ－岡田,1,ストレート,141.0,9,0,0,6,1,0,2,2,0,6,9,6,0,14,20,6,2020,5,172,3,1
2,1,0,2,False,False,True,宋 家豪,0,Ｔ－岡田,1,チェンジアップ,136.0,16,7,0,6,1,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,3,1
3,1,1,2,False,False,True,宋 家豪,0,Ｔ－岡田,1,スライダー,134.0,4,4,0,6,1,0,1,1,1,6,9,6,0,14,20,6,2020,5,172,3,1
4,1,2,2,False,False,True,宋 家豪,0,Ｔ－岡田,1,ストレート,139.0,21,0,0,6,1,0,3,2,0,6,9,6,0,14,20,6,2020,5,172,3,1
5,2,2,2,False,False,True,宋 家豪,0,Ｔ－岡田,1,チェンジアップ,135.0,21,5,0,6,1,0,3,1,2,6,9,6,0,14,20,6,2020,5,172,3,1
6,2,2,2,False,False,True,宋 家豪,0,Ｔ－岡田,1,チェンジアップ,139.0,10,9,0,6,1,0,2,0,2,6,9,6,0,14,20,6,2020,5,172,3,1
1,0,0,0,False,False,False,海田 智行,1,太田 光,0,ストレート,138.0,1,4,0,7,0,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,3,8
2,1,0,0,False,False,False,海田 智行,1,太田 光,0,カットファストボール,133.0,10,1,0,7,0,0,2,2,0,6,9,6,0,14,20,6,2020,5,172,3,8
3,2,0,0,False,False,False,海田 智行,1,太田 光,0,カットファストボール,134.0,8,9,0,7,0,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,3,8
4,3,0,0,False,False,False,海田 智行,1,太田 光,0,カットファストボール,133.0,17,9,0,7,0,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,3,8
5,3,1,0,False,False,False,海田 智行,1,太田 光,0,カットファストボール,134.0,15,7,0,7,0,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,3,8
6,3,2,0,False,False,False,海田 智行,1,太田 光,0,フォーク,132.0,15,9,0,7,0,0,1,0,2,6,9,6,0,14,20,6,2020,5,172,3,8
1,0,0,1,False,False,False,海田 智行,1,辰己 涼介,1,ストレート,140.0,10,1,0,7,0,0,2,2,0,6,9,6,0,14,20,6,2020,5,172,3,9
2,1,0,1,False,False,False,海田 智行,1,辰己 涼介,1,カットファストボール,135.0,14,6,0,7,0,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,3,9
3,1,1,1,False,False,False,海田 智行,1,辰己 涼介,1,フォーク,131.0,4,5,0,7,0,0,1,1,2,6,9,6,0,14,20,6,2020,5,172,3,9
1,0,0,2,False,False,False,海田 智行,1,茂木 栄五郎,1,ストレート,141.0,16,6,0,7,0,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,3,1
2,0,1,2,False,False,False,海田 智行,1,茂木 栄五郎,1,ストレート,140.0,19,5,0,7,0,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,3,1
3,0,2,2,False,False,False,海田 智行,1,茂木 栄五郎,1,ストレート,139.0,18,5,0,7,0,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,3,1
4,0,2,2,False,False,False,海田 智行,1,茂木 栄五郎,1,フォーク,132.0,12,10,0,7,0,0,2,0,2,6,9,6,0,14,20,6,2020,5,172,3,1
1,0,0,0,False,False,False,牧田 和久,0,ロドリゲス,0,スライダー,106.0,9,5,0,7,1,0,2,1,1,6,9,6,0,14,20,6,2020,5,172,4,2
2,0,1,0,False,False,False,牧田 和久,0,ロドリゲス,0,カーブ,93.0,10,7,0,7,1,0,2,0,1,6,9,6,0,14,20,6,2020,5,172,4,2
1,0,0,1,False,False,False,牧田 和久,0,吉田 正尚,1,シンカー,111.0,17,8,0,7,1,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,4,3
2,0,1,1,False,False,False,牧田 和久,0,吉田 正尚,1,ストレート,126.0,11,2,0,7,1,0,2,2,0,6,9,6,0,14,20,6,2020,5,172,4,3
1,0,0,2,False,False,False,牧田 和久,0,ジョーンズ,0,カーブ,91.0,21,8,0,7,1,0,1,0,1,6,9,6,0,14,20,6,2020,5,172,4,4
2,1,0,2,False,False,False,牧田 和久,0,ジョーンズ,0,ストレート,123.0,1,4,0,7,1,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,4,4
3,2,0,2,False,False,False,牧田 和久,0,ジョーンズ,0,スライダー,107.0,5,7,0,7,1,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,4,4
4,2,1,2,False,False,False,牧田 和久,0,ジョーンズ,0,カーブ,91.0,21,9,0,7,1,0,1,0,1,6,9,6,0,14,20,6,2020,5,172,4,4
5,3,1,2,False,False,False,牧田 和久,0,ジョーンズ,0,ストレート,125.0,21,5,0,7,1,0,1,1,0,6,9,6,0,14,20,6,2020,5,172,4,4
1,0,0,2,True,False,False,牧田 和久,0,中川 圭太,0,スライダー,108.0,3,8,0,7,1,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,4,5
2,0,1,2,True,False,False,牧田 和久,0,中川 圭太,0,スライダー,111.0,1,5,0,7,1,0,3,1,1,6,9,6,0,14,20,6,2020,5,172,4,5
3,1,1,2,True,False,False,牧田 和久,0,中川 圭太,0,スライダー,111.0,2,5,0,7,1,0,3,1,1,6,9,6,0,14,20,6,2020,5,172,4,5
4,1,2,2,True,False,False,牧田 和久,0,中川 圭太,0,スライダー,113.0,1,9,0,7,1,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,4,5
5,2,2,2,True,False,False,牧田 和久,0,中川 圭太,0,ストレート,129.0,6,3,0,7,1,0,3,2,0,6,9,6,0,14,20,6,2020,5,172,4,5
1,0,0,0,False,False,False,神戸 文也,0,ブラッシュ,0,スライダー,123.0,6,4,0,8,0,0,3,1,1,6,9,6,0,14,20,6,2020,5,172,4,2
2,0,1,0,False,False,False,神戸 文也,0,ブラッシュ,0,フォーク,134.0,15,7,0,8,0,0,1,0,2,6,9,6,0,14,20,6,2020,5,172,4,2
3,0,2,0,False,False,False,神戸 文也,0,ブラッシュ,0,スライダー,125.0,3,9,0,8,0,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,4,2
4,1,2,0,False,False,False,神戸 文也,0,ブラッシュ,0,フォーク,140.0,4,10,0,8,0,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,4,2
5,2,2,0,False,False,False,神戸 文也,0,ブラッシュ,0,フォーク,140.0,16,10,0,8,0,0,1,0,2,6,9,6,0,14,20,6,2020,5,172,4,2
1,0,0,1,False,False,False,神戸 文也,0,島内 宏明,1,ストレート,140.0,16,5,0,8,0,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,4,3
2,0,1,1,False,False,False,神戸 文也,0,島内 宏明,1,カーブ,114.0,21,0,0,8,0,0,3,2,1,6,9,6,0,14,20,6,2020,5,172,4,3
3,1,1,1,False,False,False,神戸 文也,0,島内 宏明,1,フォーク,139.0,6,10,0,8,0,0,1,0,2,6,9,6,0,14,20,6,2020,5,172,4,3
4,2,1,1,False,False,False,神戸 文也,0,島内 宏明,1,スライダー,121.0,21,0,0,8,0,0,3,2,1,6,9,6,0,14,20,6,2020,5,172,4,3
5,3,1,1,False,False,False,神戸 文也,0,島内 宏明,1,フォーク,138.0,15,5,0,8,0,0,3,1,2,6,9,6,0,14,20,6,2020,5,172,4,3
6,3,2,1,False,False,False,神戸 文也,0,島内 宏明,1,フォーク,140.0,9,10,0,8,0,0,2,0,2,6,9,6,0,14,20,6,2020,5,172,4,3
1,0,0,1,True,False,False,神戸 文也,0,浅村 栄斗,0,ストレート,146.0,21,8,0,8,0,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,4,4
2,1,0,1,True,False,False,神戸 文也,0,浅村 栄斗,0,フォーク,137.0,8,10,0,8,0,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,4,4
3,2,0,1,True,False,False,神戸 文也,0,浅村 栄斗,0,スライダー,126.0,1,4,0,8,0,0,3,1,1,6,9,6,0,14,20,6,2020,5,172,4,4
4,3,0,1,True,False,False,神戸 文也,0,浅村 栄斗,0,フォーク,141.0,9,9,0,8,0,0,2,0,2,6,9,6,0,14,20,6,2020,5,172,4,4
1,0,0,1,True,True,False,神戸 文也,0,小深田 大翔,1,フォーク,141.0,17,7,0,8,0,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,4,10
1,0,0,2,True,False,True,比嘉 幹貴,0,ロメロ,0,ストレート,141.0,21,7,0,8,0,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,5,6
2,1,0,2,True,False,True,比嘉 幹貴,0,ロメロ,0,シンカー,131.0,6,7,0,8,0,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,5,6
3,1,1,2,True,False,True,比嘉 幹貴,0,ロメロ,0,シンカー,133.0,8,10,0,8,0,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,5,6
4,1,2,2,True,False,True,比嘉 幹貴,0,ロメロ,0,スライダー,132.0,1,10,0,8,0,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,5,6
5,2,2,2,True,False,True,比嘉 幹貴,0,ロメロ,0,ストレート,145.0,14,7,0,8,0,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,5,6
1,0,0,0,False,False,False,ブセニッツ,0,大城 滉二,0,カーブ,131.0,9,2,0,8,1,0,2,2,1,6,9,6,0,14,20,6,2020,5,172,5,6
2,0,1,0,False,False,False,ブセニッツ,0,大城 滉二,0,カーブ,128.0,13,5,0,8,1,0,2,1,1,6,9,6,0,14,20,6,2020,5,172,5,6
3,0,2,0,False,False,False,ブセニッツ,0,大城 滉二,0,カーブ,129.0,13,5,0,8,1,0,2,1,1,6,9,6,0,14,20,6,2020,5,172,5,6
4,0,2,0,False,False,False,ブセニッツ,0,大城 滉二,0,チェンジアップ,142.0,21,1,0,8,1,0,1,2,2,6,9,6,0,14,20,6,2020,5,172,5,6
5,1,2,0,False,False,False,ブセニッツ,0,大城 滉二,0,カーブ,134.0,4,10,0,8,1,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,5,6
1,0,0,1,False,False,False,ブセニッツ,0,若月 健矢,0,カットファストボール,147.0,2,9,0,8,1,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,5,7
2,1,0,1,False,False,False,ブセニッツ,0,若月 健矢,0,ストレート,155.0,16,10,0,8,1,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,5,7
3,2,0,1,False,False,False,ブセニッツ,0,若月 健矢,0,ストレート,154.0,12,5,0,8,1,0,2,1,0,6,9,6,0,14,20,6,2020,5,172,5,7
4,2,1,1,False,False,False,ブセニッツ,0,若月 健矢,0,ストレート,153.0,9,10,0,8,1,0,2,0,0,6,9,6,0,14,20,6,2020,5,172,5,7
5,3,1,1,False,False,False,ブセニッツ,0,若月 健矢,0,ストレート,153.0,9,7,0,8,1,0,2,0,0,6,9,6,0,14,20,6,2020,5,172,5,7
6,3,2,1,False,False,False,ブセニッツ,0,若月 健矢,0,カーブ,134.0,8,10,0,8,1,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,5,7
1,0,0,1,True,False,False,ブセニッツ,0,廣澤 伸哉,0,カットファストボール,148.0,1,3,0,8,1,0,3,2,0,6,9,6,0,14,20,6,2020,5,172,5,8
2,0,1,1,True,False,False,ブセニッツ,0,廣澤 伸哉,0,カーブ,130.0,12,0,0,8,1,0,2,2,1,6,9,6,0,14,20,6,2020,5,172,5,8
3,1,1,1,True,False,False,ブセニッツ,0,廣澤 伸哉,0,カットファストボール,146.0,11,4,0,8,1,0,2,1,0,6,9,6,0,14,20,6,2020,5,172,5,8
4,1,2,1,True,False,False,ブセニッツ,0,廣澤 伸哉,0,カーブ,128.0,9,2,0,8,1,0,2,2,1,6,9,6,0,14,20,6,2020,5,172,5,8
1,0,0,2,True,False,False,ブセニッツ,0,後藤 駿太,1,ストレート,153.0,11,6,0,8,1,0,2,1,0,6,9,6,0,14,20,6,2020,5,172,5,9
2,0,1,2,True,False,False,ブセニッツ,0,後藤 駿太,1,カットファストボール,148.0,3,5,1,8,1,0,1,1,0,6,9,6,0,14,20,6,2020,5,172,5,9
1,0,0,2,True,True,False,ブセニッツ,0,Ｔ－岡田,1,カーブ,135.0,4,10,0,8,1,0,1,0,1,6,9,6,0,14,20,6,2020,5,172,5,1
2,0,1,2,True,True,False,ブセニッツ,0,Ｔ－岡田,1,カットファストボール,150.0,7,10,0,8,1,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,5,1
3,0,2,2,True,True,False,ブセニッツ,0,Ｔ－岡田,1,カットファストボール,150.0,4,6,0,8,1,0,1,1,0,6,9,6,0,14,20,6,2020,5,172,5,1
1,0,0,0,False,False,False,ディクソン,0,銀次,1,ストレート,152.0,21,9,0,9,0,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,6,7
2,1,0,0,False,False,False,ディクソン,0,銀次,1,カーブ,137.0,11,6,0,9,0,0,2,1,1,6,9,6,0,14,20,6,2020,5,172,6,7
1,0,0,1,False,False,False,ディクソン,0,太田 光,0,カーブ,141.0,17,10,0,9,0,0,1,0,1,6,9,6,0,14,20,6,2020,5,172,6,8
2,0,1,1,False,False,False,ディクソン,0,太田 光,0,カーブ,142.0,3,10,0,9,0,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,6,8
3,1,1,1,False,False,False,ディクソン,0,太田 光,0,カーブ,141.0,20,9,0,9,0,0,1,0,1,6,9,6,0,14,20,6,2020,5,172,6,8
4,1,2,1,False,False,False,ディクソン,0,太田 光,0,ストレート,153.0,9,10,0,9,0,0,2,0,0,6,9,6,0,14,20,6,2020,5,172,6,8
5,2,2,1,False,False,False,ディクソン,0,太田 光,0,カーブ,139.0,12,10,0,9,0,0,2,0,1,6,9,6,0,14,20,6,2020,5,172,6,8
6,2,2,1,False,False,False,ディクソン,0,太田 光,0,カーブ,144.0,12,10,0,9,0,0,2,0,1,6,9,6,0,14,20,6,2020,5,172,6,8
7,3,2,1,False,False,False,ディクソン,0,太田 光,0,カーブ,142.0,13,10,0,9,0,0,2,0,1,6,9,6,0,14,20,6,2020,5,172,6,8
8,3,2,1,False,False,False,ディクソン,0,太田 光,0,シュート,152.0,14,8,0,9,0,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,6,8
9,3,2,1,False,False,False,ディクソン,0,太田 光,0,カーブ,142.0,12,10,0,9,0,0,2,0,1,6,9,6,0,14,20,6,2020,5,172,6,8
1,0,0,1,True,False,False,ディクソン,0,辰己 涼介,1,シュート,146.0,16,7,0,9,0,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,6,9
2,0,1,1,True,False,False,ディクソン,0,辰己 涼介,1,シュート,148.0,15,10,0,9,0,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,6,9
3,1,1,1,True,False,False,ディクソン,0,辰己 涼介,1,カーブ,137.0,13,4,0,9,0,0,2,1,1,6,9,6,0,14,20,6,2020,5,172,6,9
4,1,2,1,True,False,False,ディクソン,0,辰己 涼介,1,カーブ,135.0,21,5,0,9,0,0,3,1,1,6,9,6,0,14,20,6,2020,5,172,6,9
1,0,0,2,False,True,False,ディクソン,0,茂木 栄五郎,1,カーブ,138.0,8,9,1,9,0,0,1,0,1,6,9,6,0,14,20,6,2020,5,172,6,1
1,0,0,2,True,False,True,ディクソン,0,ブラッシュ,0,カーブ,140.0,17,4,0,9,0,0,1,1,1,6,9,6,0,14,20,6,2020,5,172,6,2
2,0,1,2,True,False,True,ディクソン,0,ブラッシュ,0,シュート,150.0,18,8,0,9,0,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,6,2
3,0,2,2,True,False,True,ディクソン,0,ブラッシュ,0,カーブ,143.0,4,10,0,9,0,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,6,2
1,0,0,0,False,False,False,森原 康平,0,ロドリゲス,0,フォーク,141.0,12,10,0,9,1,0,2,0,2,6,9,6,0,14,20,6,2020,5,172,6,2
2,1,0,0,False,False,False,森原 康平,0,ロドリゲス,0,フォーク,142.0,8,10,0,9,1,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,6,2
3,2,0,0,False,False,False,森原 康平,0,ロドリゲス,0,ストレート,147.0,15,6,0,9,1,0,1,1,0,6,9,6,0,14,20,6,2020,5,172,6,2
4,2,1,0,False,False,False,森原 康平,0,ロドリゲス,0,ストレート,150.0,6,8,0,9,1,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,6,2
5,2,2,0,False,False,False,森原 康平,0,ロドリゲス,0,ストレート,144.0,3,7,0,9,1,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,6,2
6,2,2,0,False,False,False,森原 康平,0,ロドリゲス,0,ストレート,150.0,19,8,0,9,1,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,6,2
1,0,0,1,False,False,False,森原 康平,0,吉田 正尚,1,フォーク,139.0,21,10,0,9,1,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,6,3
2,1,0,1,False,False,False,森原 康平,0,吉田 正尚,1,ストレート,151.0,15,8,1,9,1,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,6,3
1,0,0,1,False,True,False,森原 康平,0,小田 裕也,1,ストレート,149.0,6,10,0,9,1,0,1,0,0,6,9,6,0,14,20,6,2020,5,172,6,10
2,1,0,1,False,True,False,森原 康平,0,小田 裕也,1,フォーク,138.0,11,7,0,9,1,0,2,0,2,6,9,6,0,14,20,6,2020,5,172,6,10
3,1,1,1,False,True,False,森原 康平,0,小田 裕也,1,フォーク,142.0,7,10,0,9,1,0,1,0,2,6,9,6,0,14,20,6,2020,5,172,6,10
4,2,1,1,False,True,False,森原 康平,0,小田 裕也,1,フォーク,141.0,15,10,0,9,1,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,6,10
5,3,1,1,False,True,False,森原 康平,0,小田 裕也,1,フォーク,141.0,9,10,0,9,1,0,2,0,2,6,9,6,0,14,20,6,2020,5,172,6,10
1,0,0,1,True,True,False,森原 康平,0,中川 圭太,0,スライダー,141.0,1,10,0,9,1,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,6,5
2,1,0,1,True,True,False,森原 康平,0,中川 圭太,0,ストレート,145.0,9,7,0,9,1,0,2,0,0,6,9,6,0,14,20,6,2020,5,172,6,5
3,2,0,1,True,True,False,森原 康平,0,中川 圭太,0,ストレート,150.0,3,5,0,9,1,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,6,5
4,3,0,1,True,True,False,森原 康平,0,中川 圭太,0,スライダー,137.0,3,9,0,9,1,0,3,0,1,6,9,6,0,14,20,6,2020,5,172,6,5
1,0,0,1,True,True,True,森原 康平,0,小島 脩平,1,フォーク,140.0,16,9,0,9,1,0,3,0,2,6,9,6,0,14,20,6,2020,5,172,6,11
2,0,1,1,True,True,True,森原 康平,0,小島 脩平,1,ストレート,149.0,19,8,0,9,1,0,3,0,0,6,9,6,0,14,20,6,2020,5,172,6,11
3,0,2,1,True,True,True,森原 康平,0,小島 脩平,1,フォーク,141.0,12,10,0,9,1,0,2,0,2,6,9,6,0,14,20,6,2020,5,172,6,11
4,1,2,1,True,True,True,森原 康平,0,小島 脩平,1,ストレート,151.0,17,6,0,9,1,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,6,11
1,0,0,2,True,True,True,森原 康平,0,若月 健矢,0,ストレート,151.0,5,6,0,9,1,0,3,1,0,6,9,6,0,14,20,6,2020,5,172,6,7
2,0,1,2,True,True,True,森原 康平,0,若月 健矢,0,ストレート,150.0,13,1,0,9,1,0,2,2,0,6,9,6,0,14,20,6,2020,5,172,6,7
3,0,2,2,True,True,True,森原 康平,0,若月 健矢,0,ストレート,150.0,8,1,0,9,1,0,3,2,0,6,9,6,0,14,20,6,2020,5,172,6,7
1,0,0,0,False,False,False,松本 航,0,西川 遥輝,1,ストレート,146.0,7,8,0,1,0,0,1,0,0,8,0,5,0,14,20,6,2020,5,172,1,1
2,1,0,0,False,False,False,松本 航,0,西川 遥輝,1,ストレート,145.0,12,8,0,1,0,0,2,0,0,8,0,5,0,14,20,6,2020,5,172,1,1
3,1,1,0,False,False,False,松本 航,0,西川 遥輝,1,ストレート,144.0,16,5,0,1,0,0,3,1,0,8,0,5,0,14,20,6,2020,5,172,1,1
4,1,2,0,False,False,False,松本 航,0,西川 遥輝,1,フォーク,135.0,6,6,0,1,0,0,1,1,2,8,0,5,0,14,20,6,2020,5,172,1,1
5,1,2,0,False,False,False,松本 航,0,西川 遥輝,1,カーブ,115.0,20,8,0,1,0,0,3,0,1,8,0,5,0,14,20,6,2020,5,172,1,1
6,2,2,0,False,False,False,松本 航,0,西川 遥輝,1,ストレート,146.0,19,5,0,1,0,0,3,1,0,8,0,5,0,14,20,6,2020,5,172,1,1
1,0,0,1,False,False,False,松本 航,0,大田 泰示,0,カットファストボール,138.0,5,6,1,1,0,0,3,1,0,8,0,5,0,14,20,6,2020,5,172,1,2
1,0,0,1,True,False,False,松本 航,0,近藤 健介,1,ストレート,145.0,20,4,0,1,0,0,3,1,0,8,0,5,0,14,20,6,2020,5,172,1,3
2,1,0,1,True,False,False,松本 航,0,近藤 健介,1,ストレート,145.0,20,5,0,1,0,0,3,1,0,8,0,5,0,14,20,6,2020,5,172,1,3
3,1,1,1,True,False,False,松本 航,0,近藤 健介,1,ストレート,145.0,21,2,0,1,0,0,3,2,0,8,0,5,0,14,20,6,2020,5,172,1,3
4,2,1,1,True,False,False,松本 航,0,近藤 健介,1,ストレート,144.0,20,3,0,1,0,0,3,2,0,8,0,5,0,14,20,6,2020,5,172,1,3
5,3,1,1,True,False,False,松本 航,0,近藤 健介,1,ストレート,145.0,10,6,0,1,0,0,2,1,0,8,0,5,0,14,20,6,2020,5,172,1,3
6,3,2,1,True,False,False,松本 航,0,近藤 健介,1,ストレート,146.0,16,7,0,1,0,0,3,0,0,8,0,5,0,14,20,6,2020,5,172,1,3
1,0,0,0,False,False,False,加藤 貴之,1,スパンジェンバーグ,1,スライダー,119.0,12,5,0,1,1,0,2,1,1,8,0,5,0,14,20,6,2020,5,172,1,1
2,0,1,0,False,False,False,加藤 貴之,1,スパンジェンバーグ,1,スライダー,123.0,18,3,0,1,1,0,3,2,1,8,0,5,0,14,20,6,2020,5,172,1,1
3,1,1,0,False,False,False,加藤 貴之,1,スパンジェンバーグ,1,フォーク,130.0,6,4,0,1,1,0,1,1,2,8,0,5,0,14,20,6,2020,5,172,1,1
4,1,2,0,False,False,False,加藤 貴之,1,スパンジェンバーグ,1,ストレート,140.0,21,5,0,1,1,0,3,1,0,8,0,5,0,14,20,6,2020,5,172,1,1
5,2,2,0,False,False,False,加藤 貴之,1,スパンジェンバーグ,1,フォーク,131.0,19,9,0,1,1,0,3,0,2,8,0,5,0,14,20,6,2020,5,172,1,1
1,0,0,1,False,False,False,加藤 貴之,1,源田 壮亮,1,ストレート,141.0,13,2,0,1,1,0,2,2,0,8,0,5,0,14,20,6,2020,5,172,1,2
2,0,1,1,False,False,False,加藤 貴之,1,源田 壮亮,1,カーブ,100.0,21,6,0,1,1,0,3,1,1,8,0,5,0,14,20,6,2020,5,172,1,2
3,1,1,1,False,False,False,加藤 貴之,1,源田 壮亮,1,スライダー,124.0,13,3,0,1,1,0,2,2,1,8,0,5,0,14,20,6,2020,5,172,1,2
4,1,2,1,False,False,False,加藤 貴之,1,源田 壮亮,1,ストレート,142.0,17,4,0,1,1,0,3,1,0,8,0,5,0,14,20,6,2020,5,172,1,2
1,0,0,2,False,False,False,加藤 貴之,1,森 友哉,1,カーブ,102.0,14,3,0,1,1,0,3,2,1,8,0,5,0,14,20,6,2020,5,172,1,3
2,0,1,2,False,False,False,加藤 貴之,1,森 友哉,1,ストレート,137.0,9,6,0,1,1,0,2,1,0,8,0,5,0,14,20,6,2020,5,172,1,3
3,0,2,2,False,False,False,加藤 貴之,1,森 友哉,1,ストレート,140.0,21,5,0,1,1,0,3,1,0,8,0,5,0,14,20,6,2020,5,172,1,3
4,1,2,2,False,False,False,加藤 貴之,1,森 友哉,1,カーブ,106.0,19,9,0,1,1,0,3,0,1,8,0,5,0,14,20,6,2020,5,172,1,3
5,2,2,2,False,False,False,加藤 貴之,1,森 友哉,1,ストレート,140.0,19,2,0,1,1,0,3,2,0,8,0,5,0,14,20,6,2020,5,172,1,3
6,3,2,2,False,False,False,加藤 貴之,1,森 友哉,1,ストレート,142.0,11,5,1,1,1,0,2,1,0,8,0,5,0,14,20,6,2020,5,172,1,3
1,0,0,2,True,False,False,加藤 貴之,1,山川 穂高,0,ストレート,142.0,17,8,0,1,1,0,1,0,0,8,0,5,0,14,20,6,2020,5,172,1,4
2,1,0,2,True,False,False,加藤 貴之,1,山川 穂高,0,ストレート,139.0,10,4,0,1,1,0,2,1,0,8,0,5,0,14,20,6,2020,5,172,1,4
1,0,0,0,False,False,False,松本 航,0,中田 翔,0,ストレート,146.0,9,10,0,2,0,0,2,0,0,8,0,5,0,14,20,6,2020,5,172,1,4
2,1,0,0,False,False,False,松本 航,0,中田 翔,0,カーブ,112.0,8,9,0,2,0,0,3,0,1,8,0,5,0,14,20,6,2020,5,172,1,4
3,2,0,0,False,False,False,松本 航,0,中田 翔,0,ストレート,144.0,4,10,0,2,0,0,3,0,0,8,0,5,0,14,20,6,2020,5,172,1,4
