id,totalPitchingCount,B,S,O,b1,b2,b3,pitcher,pitcherHand,batter,batterHand,gameID,inning,pitchType,speed,ballPositionLabel,ballX,ballY,dir,dist,battingType,isOuts,y
883,2,1,0,0,False,False,False,デラロサ,R,マルテ,R,20202175,9回表,ストレート,155km/h,ど真ん中,10,F,G,40.2,G,False,4
884,1,0,0,0,True,False,False,デラロサ,R,ボーア,L,20202175,9回表,ストレート,149km/h,外角低め,19,H,,,,,1
885,2,0,1,0,True,False,False,デラロサ,R,ボーア,L,20202175,9回表,チェンジアップ,140km/h,内角低め,7,J,,,,,0
886,3,1,1,0,True,False,False,デラロサ,R,ボーア,L,20202175,9回表,ストレート,153km/h,外角低め,16,H,F,33.8,G,True,3
887,1,0,0,2,False,False,False,デラロサ,R,福留 孝介,L,20202175,9回表,カーブ,134km/h,ど真ん中,12,E,,,,,1
888,2,0,1,2,False,False,False,デラロサ,R,福留 孝介,L,20202175,9回表,チェンジアップ,144km/h,外角中心,18,G,,,,,1
889,3,0,2,2,False,False,False,デラロサ,R,福留 孝介,L,20202175,9回表,シュート,156km/h,外角高め,17,C,,,,,2
890,4,0,2,2,False,False,False,デラロサ,R,福留 孝介,L,20202175,9回表,チェンジアップ,144km/h,外角中心,17,F,,,,,2
891,5,0,2,2,False,False,False,デラロサ,R,福留 孝介,L,20202175,9回表,ストレート,154km/h,外角中心,21,E,,,,,0
892,6,1,2,2,False,False,False,デラロサ,R,福留 孝介,L,20202175,9回表,カーブ,134km/h,内角中心,2,F,,,,,0
893,7,2,2,2,False,False,False,デラロサ,R,福留 孝介,L,20202175,9回表,カーブ,137km/h,内角中心,5,E,,0.0,,True,1
894,1,0,0,0,False,False,False,東浜 巨,R,福田 秀平,L,20202170,1回表,ストレート,149km/h,外角低め,15,I,,,,,2
895,2,0,1,0,False,False,False,東浜 巨,R,福田 秀平,L,20202170,1回表,シンカー,144km/h,外角高め,21,B,,,,,0
896,3,1,1,0,False,False,False,東浜 巨,R,福田 秀平,L,20202170,1回表,シンカー,145km/h,外角中心,16,G,,,,,2
897,4,1,2,0,False,False,False,東浜 巨,R,福田 秀平,L,20202170,1回表,ストレート,154km/h,外角中心,21,F,,,,,0
898,5,2,2,0,False,False,False,東浜 巨,R,福田 秀平,L,20202170,1回表,ストレート,-,外角低め,18,J,,0.0,,True,1
899,1,0,0,1,False,False,False,東浜 巨,R,角中 勝也,L,20202170,1回表,ストレート,152km/h,外角低め,19,J,,,,,0
900,2,1,0,1,False,False,False,東浜 巨,R,角中 勝也,L,20202170,1回表,ストレート,153km/h,外角低め,20,I,,,,,1
901,3,1,1,1,False,False,False,東浜 巨,R,角中 勝也,L,20202170,1回表,ストレート,150km/h,外角低め,18,K,,,,,0
902,4,2,1,1,False,False,False,東浜 巨,R,角中 勝也,L,20202170,1回表,シンカー,-,外角低め,20,K,,,,,2
903,5,2,2,1,False,False,False,東浜 巨,R,角中 勝也,L,20202170,1回表,シンカー,145km/h,外角低め,19,H,,,,,2
904,6,2,2,1,False,False,False,東浜 巨,R,角中 勝也,L,20202170,1回表,シンカー,-,外角低め,17,I,Q,42.2,G,True,3
905,1,0,0,2,False,False,False,東浜 巨,R,荻野 貴司,R,20202170,1回表,ストレート,152km/h,外角低め,6,K,,,,,0
906,2,1,0,2,False,False,False,東浜 巨,R,荻野 貴司,R,20202170,1回表,ストレート,-,真ん中高め,12,D,,,,,2
907,3,1,1,2,False,False,False,東浜 巨,R,荻野 貴司,R,20202170,1回表,シンカー,146km/h,真ん中低め,12,K,,,,,2
908,4,1,2,2,False,False,False,東浜 巨,R,荻野 貴司,R,20202170,1回表,スライダー,-,外角低め,1,K,,0.0,,True,1
909,1,0,0,0,False,False,False,石川 歩,R,上林 誠知,L,20202170,1回裏,シンカー,131km/h,外角中心,14,G,,,,,1
910,2,0,1,0,False,False,False,石川 歩,R,上林 誠知,L,20202170,1回裏,シンカー,135km/h,外角中心,17,F,,,,,1
911,3,0,2,0,False,False,False,石川 歩,R,上林 誠知,L,20202170,1回裏,ストレート,152km/h,外角高め,21,B,,,,,0
912,4,1,2,0,False,False,False,石川 歩,R,上林 誠知,L,20202170,1回裏,ストレート,150km/h,外角高め,20,D,,,,,2
913,5,1,2,0,False,False,False,石川 歩,R,上林 誠知,L,20202170,1回裏,ストレート,154km/h,真ん中高め,12,C,,,,,2
914,6,1,2,0,False,False,False,石川 歩,R,上林 誠知,L,20202170,1回裏,シンカー,136km/h,内角低め,4,K,,,,,0
915,7,2,2,0,False,False,False,石川 歩,R,上林 誠知,L,20202170,1回裏,シンカー,-,外角低め,15,J,,0.0,,True,1
916,1,0,0,1,False,False,False,石川 歩,R,栗原 陵矢,L,20202170,1回裏,カーブ,116km/h,内角高め,7,C,,,,,1
917,2,0,1,1,False,False,False,石川 歩,R,栗原 陵矢,L,20202170,1回裏,ストレート,152km/h,外角中心,15,F,,,,,2
918,3,0,2,1,False,False,False,石川 歩,R,栗原 陵矢,L,20202170,1回裏,シンカー,138km/h,真ん中低め,13,J,,,,,2
919,4,0,2,1,False,False,False,石川 歩,R,栗原 陵矢,L,20202170,1回裏,ストレート,152km/h,外角中心,20,G,,0.0,,True,1
920,1,0,0,2,False,False,False,石川 歩,R,柳田 悠岐,L,20202170,1回裏,ストレート,151km/h,ど真ん中,13,E,,,,,2
921,2,0,1,2,False,False,False,石川 歩,R,柳田 悠岐,L,20202170,1回裏,ストレート,151km/h,外角高め,16,B,,,,,0
922,3,1,1,2,False,False,False,石川 歩,R,柳田 悠岐,L,20202170,1回裏,ストレート,152km/h,内角中心,5,F,,,,,1
923,4,1,2,2,False,False,False,石川 歩,R,柳田 悠岐,L,20202170,1回裏,ストレート,152km/h,内角中心,3,F,,,,,0
924,5,2,2,2,False,False,False,石川 歩,R,柳田 悠岐,L,20202170,1回裏,ストレート,153km/h,内角低め,4,H,,,,,0
925,6,3,2,2,False,False,False,石川 歩,R,柳田 悠岐,L,20202170,1回裏,シンカー,139km/h,内角低め,3,K,,0.0,,False,0
926,1,0,0,2,True,False,False,石川 歩,R,バレンティン,R,20202170,1回裏,ストレート,148km/h,内角高め,19,A,,,,,0
927,2,1,0,2,True,False,False,石川 歩,R,バレンティン,R,20202170,1回裏,ストレート,146km/h,外角中心,7,F,,,,,1
928,3,1,1,2,True,False,False,石川 歩,R,バレンティン,R,20202170,1回裏,ストレート,148km/h,内角中心,20,F,,,,,2
929,4,1,2,2,True,False,False,石川 歩,R,バレンティン,R,20202170,1回裏,ストレート,149km/h,外角中心,5,E,,,,,0
930,5,2,2,2,True,False,False,石川 歩,R,バレンティン,R,20202170,1回裏,カーブ,117km/h,外角低め,6,K,,,,,0
931,6,3,2,2,True,False,False,石川 歩,R,バレンティン,R,20202170,1回裏,ストレート,-,外角低め,7,I,,0.0,,True,1
932,1,0,0,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,スライダー,134km/h,外角低め,7,K,,,,,1
933,2,0,1,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,ストレート,152km/h,外角中心,1,G,,,,,0
934,3,1,1,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,ストレート,151km/h,真ん中低め,11,I,,,,,1
935,4,1,2,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,ストレート,152km/h,内角高め,15,D,,,,,2
936,5,1,2,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,ストレート,152km/h,外角高め,8,B,,,,,2
937,6,1,2,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,スライダー,137km/h,外角低め,1,J,,,,,0
938,7,2,2,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,スライダー,139km/h,外角中心,6,G,,,,,2
939,8,2,2,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,カーブ,116km/h,内角高め,21,A,,,,,0
940,9,3,2,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,スライダー,-,内角中心,14,F,,,,,2
941,10,3,2,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,スライダー,139km/h,外角低め,7,H,,,,,2
942,11,3,2,0,False,False,False,東浜 巨,R,レアード,R,20202170,2回表,シンカー,-,内角高め,15,B,A,16.9,P,True,3
943,1,0,0,1,False,False,False,東浜 巨,R,マーティン,L,20202170,2回表,ストレート,151km/h,外角高め,21,A,,,,,0
944,2,1,0,1,False,False,False,東浜 巨,R,マーティン,L,20202170,2回表,ストレート,153km/h,真ん中低め,11,H,Q,112.5,F,True,3
945,1,0,0,2,False,False,False,東浜 巨,R,中村 奨吾,R,20202170,2回表,カーブ,116km/h,内角高め,17,D,,,,,1
946,2,0,1,2,False,False,False,東浜 巨,R,中村 奨吾,R,20202170,2回表,カーブ,117km/h,外角中心,1,G,,,,,0
947,3,1,1,2,False,False,False,東浜 巨,R,中村 奨吾,R,20202170,2回表,ストレート,149km/h,外角中心,1,F,,,,,0
948,4,2,1,2,False,False,False,東浜 巨,R,中村 奨吾,R,20202170,2回表,ストレート,153km/h,外角高め,2,D,,,,,0
949,5,3,1,2,False,False,False,東浜 巨,R,中村 奨吾,R,20202170,2回表,ストレート,152km/h,真ん中低め,10,I,,,,,1
950,6,3,2,2,False,False,False,東浜 巨,R,中村 奨吾,R,20202170,2回表,スライダー,135km/h,ど真ん中,12,E,,,,,2
951,7,3,2,2,False,False,False,東浜 巨,R,中村 奨吾,R,20202170,2回表,スライダー,-,外角中心,8,F,G,40.6,G,True,3
952,1,0,0,0,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,2回裏,ストレート,149km/h,内角高め,1,B,,,,,0
953,2,1,0,0,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,2回裏,カットファストボール,140km/h,ど真ん中,10,E,,,,,1
954,3,1,1,0,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,2回裏,シンカー,137km/h,外角低め,16,K,,,,,0
955,4,2,1,0,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,2回裏,シンカー,-,外角中心,18,E,,,,,2
956,5,2,2,0,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,2回裏,ストレート,149km/h,真ん中高め,10,A,,,,,2
957,6,2,2,0,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,2回裏,ストレート,150km/h,内角中心,6,G,,,,,2
958,7,2,2,0,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,2回裏,カットファストボール,-,ど真ん中,11,G,L,43.5,G,True,3
959,1,0,0,1,False,False,False,石川 歩,R,松田 宣浩,R,20202170,2回裏,ストレート,147km/h,内角中心,20,G,,,,,2
960,2,0,1,1,False,False,False,石川 歩,R,松田 宣浩,R,20202170,2回裏,シュート,-,内角高め,17,D,C,73.5,F,True,3
961,1,0,0,2,False,False,False,石川 歩,R,今宮 健太,R,20202170,2回裏,カーブ,117km/h,真ん中高め,12,A,,,,,0
962,2,1,0,2,False,False,False,石川 歩,R,今宮 健太,R,20202170,2回裏,ストレート,148km/h,外角高め,5,B,,,,,0
963,3,2,0,2,False,False,False,石川 歩,R,今宮 健太,R,20202170,2回裏,ストレート,148km/h,外角低め,3,H,,,,,0
964,4,3,0,2,False,False,False,石川 歩,R,今宮 健太,R,20202170,2回裏,ストレート,148km/h,外角中心,5,G,,,,,1
965,5,3,1,2,False,False,False,石川 歩,R,今宮 健太,R,20202170,2回裏,カットファストボール,-,真ん中低め,11,I,F,37.3,G,False,4
966,1,0,0,2,True,False,False,石川 歩,R,甲斐 拓也,R,20202170,2回裏,ストレート,146km/h,真ん中高め,10,D,,,,,1
967,2,0,1,2,True,False,False,石川 歩,R,甲斐 拓也,R,20202170,2回裏,カットファストボール,-,真ん中低め,12,H,K,42.9,G,True,3
968,1,0,0,0,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,3回表,ストレート,149km/h,外角低め,7,K,,,,,0
969,2,1,0,0,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,3回表,スライダー,136km/h,内角中心,15,F,,,,,1
970,3,1,1,0,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,3回表,ストレート,-,外角低め,5,J,E,24.5,G,True,3
971,1,0,0,1,False,False,False,東浜 巨,R,田村 龍弘,R,20202170,3回表,ストレート,150km/h,ど真ん中,12,G,,,,,1
972,2,0,1,1,False,False,False,東浜 巨,R,田村 龍弘,R,20202170,3回表,カーブ,-,内角中心,19,E,D,94.3,F,False,5
973,1,0,0,1,False,True,False,東浜 巨,R,藤岡 裕大,L,20202170,3回表,ストレート,146km/h,外角中心,21,F,,,,,0
974,2,1,0,1,False,True,False,東浜 巨,R,藤岡 裕大,L,20202170,3回表,シンカー,144km/h,外角中心,16,G,,,,,2
975,3,1,1,1,False,True,False,東浜 巨,R,藤岡 裕大,L,20202170,3回表,シンカー,145km/h,外角中心,15,F,,,,,2
976,4,1,2,1,False,True,False,東浜 巨,R,藤岡 裕大,L,20202170,3回表,ストレート,150km/h,外角中心,17,E,,,,,2
977,5,1,2,1,False,True,False,東浜 巨,R,藤岡 裕大,L,20202170,3回表,カットファストボール,142km/h,内角低め,2,K,,,,,0
978,6,2,2,1,False,True,False,東浜 巨,R,藤岡 裕大,L,20202170,3回表,ストレート,149km/h,外角高め,14,A,,,,,0
979,7,3,2,1,False,True,False,東浜 巨,R,藤岡 裕大,L,20202170,3回表,シンカー,-,外角中心,14,G,T,36.8,G,True,3
980,1,0,0,2,False,False,True,東浜 巨,R,福田 秀平,L,20202170,3回表,ストレート,146km/h,外角高め,21,B,,,,,0
981,2,1,0,2,False,False,True,東浜 巨,R,福田 秀平,L,20202170,3回表,シンカー,144km/h,外角中心,21,E,,,,,0
982,3,2,0,2,False,False,True,東浜 巨,R,福田 秀平,L,20202170,3回表,シンカー,145km/h,外角低め,21,K,,,,,0
983,4,3,0,2,False,False,True,東浜 巨,R,福田 秀平,L,20202170,3回表,カットファストボール,141km/h,ど真ん中,11,F,,,,,1
984,5,3,1,2,False,False,True,東浜 巨,R,福田 秀平,L,20202170,3回表,ストレート,152km/h,ど真ん中,13,F,,,,,1
985,6,3,2,2,False,False,True,東浜 巨,R,福田 秀平,L,20202170,3回表,シンカー,-,外角低め,21,K,,0.0,,False,0
986,1,0,0,2,True,False,True,東浜 巨,,角中 勝也,,20202170,3回表,ストレート,148km/h,低め,20,I,,,,,1
987,2,0,1,2,True,False,True,東浜 巨,,角中 勝也,,20202170,3回表,ストレート,146km/h,高め,21,D,,,,,0
988,3,1,1,2,True,False,True,東浜 巨,,角中 勝也,,20202170,3回表,ストレート,149km/h,中心,21,G,,,,,1
989,1,0,0,0,False,False,False,石川 歩,R,牧原 大成,L,20202170,3回裏,シンカー,132km/h,外角中心,15,G,,,,,1
990,2,0,1,0,False,False,False,石川 歩,R,牧原 大成,L,20202170,3回裏,シンカー,131km/h,ど真ん中,13,G,,,,,2
991,3,0,2,0,False,False,False,石川 歩,R,牧原 大成,L,20202170,3回裏,ストレート,147km/h,外角低め,21,I,,,,,0
992,4,1,2,0,False,False,False,石川 歩,R,牧原 大成,L,20202170,3回裏,シンカー,133km/h,真ん中低め,9,K,,,,,0
993,5,2,2,0,False,False,False,石川 歩,R,牧原 大成,L,20202170,3回裏,ストレート,-,内角中心,7,E,H,53.7,P,True,3
994,1,0,0,1,False,False,False,石川 歩,R,上林 誠知,L,20202170,3回裏,カットファストボール,141km/h,外角中心,16,E,W,27.6,G,True,3
995,1,0,0,2,False,False,False,石川 歩,R,栗原 陵矢,L,20202170,3回裏,ストレート,147km/h,外角低め,19,H,,,,,1
996,2,0,1,2,False,False,False,石川 歩,R,栗原 陵矢,L,20202170,3回裏,カーブ,115km/h,外角中心,21,E,,,,,1
997,3,0,2,2,False,False,False,石川 歩,R,栗原 陵矢,L,20202170,3回裏,シンカー,137km/h,外角低め,14,K,,0.0,,True,1
998,1,0,0,0,False,False,False,東浜 巨,R,角中 勝也,L,20202170,4回表,スライダー,131km/h,外角低め,16,H,,,,,2
999,2,0,1,0,False,False,False,東浜 巨,R,角中 勝也,L,20202170,4回表,ストレート,146km/h,内角高め,8,D,,,,,1
1000,3,0,2,0,False,False,False,東浜 巨,R,角中 勝也,L,20202170,4回表,シンカー,142km/h,外角高め,21,C,,,,,0
1001,4,1,2,0,False,False,False,東浜 巨,R,角中 勝也,L,20202170,4回表,シンカー,143km/h,外角低め,16,H,M,60.7,L,False,4
1002,1,0,0,0,True,False,False,東浜 巨,R,荻野 貴司,R,20202170,4回表,シンカー,140km/h,真ん中低め,12,J,,,,,2
1003,2,0,1,0,True,False,False,東浜 巨,R,荻野 貴司,R,20202170,4回表,スライダー,131km/h,内角高め,14,B,,,,,0
1004,3,1,1,0,True,False,False,東浜 巨,R,荻野 貴司,R,20202170,4回表,スライダー,132km/h,真ん中低め,9,H,,,,,2
1005,4,1,2,0,True,False,False,東浜 巨,R,荻野 貴司,R,20202170,4回表,ストレート,148km/h,外角低め,5,H,,0.0,,True,1
1006,1,0,0,1,True,False,False,東浜 巨,R,レアード,R,20202170,4回表,ストレート,148km/h,外角低め,1,K,,,,,0
1007,2,1,0,1,True,False,False,東浜 巨,R,レアード,R,20202170,4回表,ストレート,146km/h,ど真ん中,9,F,,,,,1
1008,3,1,1,1,True,False,False,東浜 巨,R,レアード,R,20202170,4回表,スライダー,135km/h,外角低め,4,J,,,,,0
1009,4,2,1,1,True,False,False,東浜 巨,R,レアード,R,20202170,4回表,シンカー,142km/h,内角中心,21,G,,,,,0
1010,5,3,1,1,True,False,False,東浜 巨,R,レアード,R,20202170,4回表,シンカー,143km/h,内角中心,18,F,,,,,2
1011,6,3,2,1,True,False,False,東浜 巨,R,レアード,R,20202170,4回表,スライダー,135km/h,内角中心,16,F,,,,,2
1012,7,3,2,1,True,False,False,東浜 巨,R,レアード,R,20202170,4回表,スライダー,131km/h,内角高め,21,B,,0.0,,False,0
1013,1,0,0,1,True,True,False,東浜 巨,R,マーティン,L,20202170,4回表,シンカー,138km/h,外角高め,21,A,,,,,0
1014,2,1,0,1,True,True,False,東浜 巨,R,マーティン,L,20202170,4回表,シンカー,140km/h,外角低め,16,H,,,,,1
1015,3,1,1,1,True,True,False,東浜 巨,R,マーティン,L,20202170,4回表,シンカー,142km/h,真ん中低め,13,K,,,,,0
1016,4,2,1,1,True,True,False,東浜 巨,R,マーティン,L,20202170,4回表,カットファストボール,136km/h,内角中心,6,F,,,,,2
1017,5,2,2,1,True,True,False,東浜 巨,R,マーティン,L,20202170,4回表,ストレート,147km/h,外角高め,21,D,,,,,0
1018,6,3,2,1,True,True,False,東浜 巨,R,マーティン,L,20202170,4回表,シンカー,144km/h,外角中心,18,F,U,32.6,G,True,3
1019,1,0,0,0,False,False,False,石川 歩,R,柳田 悠岐,L,20202170,4回裏,シンカー,133km/h,外角中心,14,F,,,,,1
1020,2,0,1,0,False,False,False,石川 歩,R,柳田 悠岐,L,20202170,4回裏,カーブ,115km/h,外角低め,16,K,,,,,0
1021,3,1,1,0,False,False,False,石川 歩,R,柳田 悠岐,L,20202170,4回裏,シンカー,135km/h,真ん中低め,11,I,I,69.0,P,True,3
1022,1,0,0,1,False,False,False,石川 歩,R,バレンティン,R,20202170,4回裏,カーブ,113km/h,内角高め,21,A,,,,,0
1023,2,1,0,1,False,False,False,石川 歩,R,バレンティン,R,20202170,4回裏,ストレート,149km/h,内角高め,15,D,,,,,2
1024,3,1,1,1,False,False,False,石川 歩,R,バレンティン,R,20202170,4回裏,ストレート,150km/h,外角高め,5,D,,,,,0
1025,4,2,1,1,False,False,False,石川 歩,R,バレンティン,R,20202170,4回裏,カーブ,117km/h,外角低め,3,K,,,,,0
1026,5,3,1,1,False,False,False,石川 歩,R,バレンティン,R,20202170,4回裏,ストレート,150km/h,真ん中高め,13,C,,,,,1
1027,6,3,2,1,False,False,False,石川 歩,R,バレンティン,R,20202170,4回裏,ストレート,153km/h,内角高め,17,D,,0.0,,True,1
1028,1,0,0,2,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,4回裏,カーブ,117km/h,外角中心,18,F,,,,,1
1029,2,0,1,2,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,4回裏,カーブ,116km/h,外角中心,20,F,,,,,1
1030,3,0,2,2,False,False,False,石川 歩,R,長谷川 勇也,L,20202170,4回裏,シンカー,137km/h,外角低め,15,K,,0.0,,True,1
1031,1,0,0,0,False,False,False,東浜 巨,R,中村 奨吾,R,20202170,5回表,ストレート,147km/h,外角低め,5,K,,,,,0
1032,2,1,0,0,False,False,False,東浜 巨,R,中村 奨吾,R,20202170,5回表,シンカー,142km/h,真ん中低め,10,H,Q,110.9,F,True,3
1033,1,0,0,1,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,5回表,カットファストボール,135km/h,ど真ん中,11,E,,,,,1
1034,2,0,1,1,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,5回表,スライダー,135km/h,外角低め,3,J,,,,,1
1035,3,0,2,1,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,5回表,スライダー,136km/h,外角低め,3,H,,,,,2
1036,4,0,2,1,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,5回表,スライダー,133km/h,内角高め,14,B,,,,,0
1037,5,1,2,1,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,5回表,ストレート,151km/h,外角中心,2,G,,,,,0
1038,6,2,2,1,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,5回表,ストレート,152km/h,外角中心,5,F,,,,,2
1039,7,2,2,1,False,False,False,東浜 巨,R,井上 晴哉,R,20202170,5回表,スライダー,136km/h,真ん中低め,11,K,,0.0,,True,3
1040,1,0,0,2,False,False,False,東浜 巨,R,田村 龍弘,R,20202170,5回表,スライダー,130km/h,真ん中高め,12,A,,,,,0
1041,2,1,0,2,False,False,False,東浜 巨,R,田村 龍弘,R,20202170,5回表,シンカー,143km/h,ど真ん中,12,F,,,,,2
